SI,Course ID,Course Title,RI,EQ 'FN'
BE,INF463,CO-OP WORK EXPERIENCE (INFORMATION TECHNOLOGY),NI,
BE,INF464,CO-OP WORK EXPERIENCE (INFORMATION TECHNOLOGY),NI,
BE,MAT010,BASIC MATHEMATICS SUPPORT,NI,
BE,MAT011,BASIC MATHEMATICS,NI,
BE,MAT012,ACCELERATED BASIC MATHEMATICS,NI,
BE,MAT030,ALGEBRA REVIEW,NI,
BE,MAT031,ALGEBRA A,NI,
BE,MAT032,ALGEBRA B,NI,
BE,MAT033,ALGEBRA A SUPPORT,NI,
BE,MAT034,ALGEBRA B SUPPORT,NI,
BE,MAT035,ALGEBRA,NI,
BE,MAT040,ALGEBRA FOR LIBERAL ARTS,NI,
BE,MAT044,ALGEBRA TOPICS,NI,
BE,MAT045,INTERMEDIATE ALGEBRA,NI,
BE,MAT090,INTERMEDIATE ALGEBRA SUPPORT,NI,
BE,MAT091,PRE-CALCULUS SUPPORT,NI,
BE,MAT092,CALCULUS I SUPPORT,NI,
BE,MAT093,CALCULUS II SUPPORT,NI,
BE,MAT116,TECHNICAL MATHEMATICS I,NI,
BE,MAT130,CONTEMPORARY MATHEMATICS,NI,
BE,MAT155,FINITE MATHEMATICS,NI,
BE,MAT158,INTRODUCTION TO COMPUTER SCIENCE,NI,
BE,MAT163,COMPUTER PROGRAMMING: Q BASIC,NI,
BE,MAT222,TECHNICAL MATHEMATICS II,NI,
BE,MAT272,FORTRAN PROGRAMMING,NI,
BE,MAT274,COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE II,NI,
BE,MAT275,COBOL FOR COMPUTER SCIENCE,NI,
BE,MAT278,DATABASE SYSTEMS,NI,
BE,MAT461,CO-OP WORK EXPERIENCE (COMPUTER SCIENCE),NI,
BE,MAT462,CO-OP WORK EXPERIENCE (COMPUTER SCIENCE),NI,
BE,MAT463,CO-OP WORK EXPERIENCE (COMPUTER SCIENCE),NI,
BR,COMP235,PROGRAMMING FOR MOBILE DEVICES,CE,
BR,COMP299,COMPUTER SCIENCE INTERNSHIP,CE,
BR,MATH011,PREALGEBRA - PART I,CE,
BR,MATH012,PREALGEBRA - PART II,CE,
BR,MATH015,PREALGEBRA,CE,
BR,MATH021,INTRODUCTORY ALGEBRA,CE,
BR,MATH022,ALGEBRA SKILLS,CE,
BR,MATH025,ELEMENTARY ALGEBRA,CE,
BR,MATH035,GEOMETRY,CE,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,CE,
BR,MATH299,MATHEMATICS INTERNSHIP,CE,
BR,COMP226,SYSTEMS ANALYSIS AND DESIGN,KE,
BR,COMP238,PROGRAMMING USING PYTHON,KE,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,KE,
BR,MATH011,PREALGEBRA - PART I,KE,
BR,MATH012,PREALGEBRA - PART II,KE,
BR,MATH015,PREALGEBRA,KE,
BR,MATH021,INTRODUCTORY ALGEBRA,KE,
BR,MATH022,ALGEBRA SKILLS,KE,
BR,MATH025,ELEMENTARY ALGEBRA,KE,
BR,MATH035,GEOMETRY,KE,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,KE,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,FD,
BR,MATH011,PREALGEBRA - PART I,FD,
BR,MATH012,PREALGEBRA - PART II,FD,
BR,MATH015,PREALGEBRA,FD,
BR,MATH021,INTRODUCTORY ALGEBRA,FD,
BR,MATH022,ALGEBRA SKILLS,FD,
BR,MATH025,ELEMENTARY ALGEBRA,FD,
BR,MATH035,GEOMETRY,FD,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,FD,
BR,COMP190,MCSE WINDOWS 2000 PROFESSIONAL,MO,
BR,COMP191,MCSE WINDOWS 2000 SERVER,MO,
BR,COMP192,MCSE WINDOWS 2000 NETWORK INFRASTRUCTURE,MO,
BR,COMP193,MCSE WINDOWS 2000 DIRECT SERVICES,MO,
BR,COMP194,MCSE DESIGN WINDOWS 2000 DIRECT SERVICES,MO,
BR,COMP195,MCSE DESIGN SECURITY WINDOWS 2000,MO,
BR,COMP196,MCSE DESIGN WINDOWS 2000 NET INFRASTRUCTURE,MO,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,MO,
BR,MATH011,PREALGEBRA - PART I,MO,
BR,MATH012,PREALGEBRA - PART II,MO,
BR,MATH015,PREALGEBRA,MO,
BR,MATH021,INTRODUCTORY ALGEBRA,MO,
BR,MATH022,ALGEBRA SKILLS,MO,
BR,MATH025,ELEMENTARY ALGEBRA,MO,
BR,MATH035,GEOMETRY,MO,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,MO,
BR,COMP295,SPECIAL PROJECT - COMPUTER SCIENCE,NU,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,NU,
BR,MATH011,PREALGEBRA - PART I,NU,
BR,MATH012,PREALGEBRA - PART II,NU,
BR,MATH015,PREALGEBRA,NU,
BR,MATH021,INTRODUCTORY ALGEBRA,NU,
BR,MATH022,ALGEBRA SKILLS,NU,
BR,MATH025,ELEMENTARY ALGEBRA,NU,
BR,MATH035,GEOMETRY,NU,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,NU,
BR,COMP129,INFORMATION TECHNOLOGY,RO,
BR,COMP131,PROGRAMMING USING COBOL,RO,
BR,COMP232,ADVANCED COBOL PROGRAMMING,RO,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,RO,
BR,MATH011,PREALGEBRA - PART I,RO,
BR,MATH012,PREALGEBRA - PART II,RO,
BR,MATH015,PREALGEBRA,RO,
BR,MATH021,INTRODUCTORY ALGEBRA,RO,
BR,MATH022,ALGEBRA SKILLS,RO,
BR,MATH025,ELEMENTARY ALGEBRA,RO,
BR,MATH035,GEOMETRY,RO,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,RO,
BR,MATH151,INTERMEDIATE ALGEBRA,RO,
BR,COMP101,ADAPTIVE COMPUTER TECHNOLOGY I,RI,
BR,COMP105,INTRODUCTION TO THE INTERNET,RI,
BR,COMP116,INTRODUCTION TO DIGITAL PROGRAMMING,RI,
BR,COMP131,PROGRAMMING USING COBOL,RI,
BR,COMP132,STRUCTURED PROGRAMMING USING C++,RI,
BR,COMP140,DESIGNING/DEVELOPING WEB SITES,RI,
BR,COMP175,GAME DESIGN AND DEVELOPMENT,RI,
BR,COMP190,MCSE WINDOWS 2000 PROFESSIONAL,RI,
BR,COMP191,MCSE WINDOWS 2000 SERVER,RI,
BR,COMP192,MCSE WINDOWS 2000 NETWORK INFRASTRUCTURE,RI,
BR,COMP193,MCSE WINDOWS 2000 DIRECT SERVICES,RI,
BR,COMP194,MCSE DESIGN WINDOWS 2000 DIRECT SERVICES,RI,
BR,COMP195,MCSE DESIGN SECURITY WINDOWS 2000,RI,
BR,COMP196,MCSE DESIGN WINDOWS 2000 NET INFRASTRUCTURE,RI,
BR,COMP235,PROGRAMMING FOR MOBILE DEVICES,RI,
BR,COMP265,SPREADSHEETS USING EXCEL,RI,
BR,COMP285,BUSINESS SYSTEMS DESIGN,RI,
BR,COMP286,MATH/SCIENCE PROJECT,RI,
BR,COMP295,SPECIAL PROJECT - COMPUTER SCIENCE,RI,
BR,COMP296,ADVANCED SOFTWARE PROJECT,RI,
BR,COMP299,COMPUTER SCIENCE INTERNSHIP,RI,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,RI,
BR,MATH011,PREALGEBRA - PART I,RI,
BR,MATH012,PREALGEBRA - PART II,RI,
BR,MATH015,PREALGEBRA,RI,
BR,MATH021,INTRODUCTORY ALGEBRA,RI,
BR,MATH022,ALGEBRA SKILLS,RI,
BR,MATH025,ELEMENTARY ALGEBRA,RI,
BR,MATH035,GEOMETRY,RI,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,RI,
BR,MATH132,INTRODUCTION TO DATA SCIENCE + APPLIED STATISTICS,RI,
BR,MATH151,INTERMEDIATE ALGEBRA,RI,
BR,MATH299,MATHEMATICS INTERNSHIP,RI,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,FM,
BR,MATH011,PREALGEBRA - PART I,FM,
BR,MATH012,PREALGEBRA - PART II,FM,
BR,MATH015,PREALGEBRA,FM,
BR,MATH021,INTRODUCTORY ALGEBRA,FM,
BR,MATH022,ALGEBRA SKILLS,FM,
BR,MATH025,ELEMENTARY ALGEBRA,FM,
BR,MATH035,GEOMETRY,FM,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,FM,
BR,COMP175,GAME DESIGN AND DEVELOPMENT,RM,
BR,COMP190,MCSE WINDOWS 2000 PROFESSIONAL,RM,
BR,COMP191,MCSE WINDOWS 2000 SERVER,RM,
BR,COMP192,MCSE WINDOWS 2000 NETWORK INFRASTRUCTURE,RM,
BR,COMP193,MCSE WINDOWS 2000 DIRECT SERVICES,RM,
BR,COMP194,MCSE DESIGN WINDOWS 2000 DIRECT SERVICES,RM,
BR,COMP195,MCSE DESIGN SECURITY WINDOWS 2000,RM,
BR,COMP196,MCSE DESIGN WINDOWS 2000 NET INFRASTRUCTURE,RM,
BR,COMP261,LOCAL AREA NETWORKS,RM,
BR,COMP277,GAME PROGRAMMING II,RM,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,RM,
BR,COMP101,ADAPTIVE COMPUTER TECHNOLOGY I,NI,
BR,COMP105,INTRODUCTION TO THE INTERNET,NI,
BR,COMP126,COMPUTER LOGIC AND DESIGN,NI,
BR,COMP128,FUNDAMENTALS OF PROGRAMMING,NI,
BR,COMP131,PROGRAMMING USING COBOL,NI,
BR,COMP135,COMPUTER ARCHITECTURE USING ASSEMBLY LANGUAGE,NI,
BR,COMP138,PROGRAMMING USING PYTHON,NI,
BR,COMP140,DESIGNING/DEVELOPING WEB SITES,NI,
BR,COMP171,PROGRAMMING I,NI,
BR,COMP190,MCSE WINDOWS 2000 PROFESSIONAL,NI,
BR,COMP191,MCSE WINDOWS 2000 SERVER,NI,
BR,COMP192,MCSE WINDOWS 2000 NETWORK INFRASTRUCTURE,NI,
BR,COMP193,MCSE WINDOWS 2000 DIRECT SERVICES,NI,
BR,COMP194,MCSE DESIGN WINDOWS 2000 DIRECT SERVICES,NI,
BR,COMP195,MCSE DESIGN SECURITY WINDOWS 2000,NI,
BR,COMP196,MCSE DESIGN WINDOWS 2000 NET INFRASTRUCTURE,NI,
BR,COMP232,ADVANCED COBOL PROGRAMMING,NI,
BR,COMP235,PROGRAMMING FOR MOBILE DEVICES,NI,
BR,COMP238,PROGRAMMING USING PYTHON,NI,
BR,COMP265,SPREADSHEETS USING EXCEL,NI,
BR,COMP266,DATA BASE USING ACCESS,NI,
BR,COMP269,DATABASE CONCEPTS,NI,
BR,COMP285,BUSINESS SYSTEMS DESIGN,NI,
BR,COMP286,MATH/SCIENCE PROJECT,NI,
BR,COMP295,SPECIAL PROJECT - COMPUTER SCIENCE,NI,
BR,COMP299,COMPUTER SCIENCE INTERNSHIP,NI,
BR,COMP99C,DESIGNING/DEVELOPING WEB SITES,NI,
BR,MATH011,PREALGEBRA - PART I,NI,
BR,MATH012,PREALGEBRA - PART II,NI,
BR,MATH015,PREALGEBRA,NI,
BR,MATH021,INTRODUCTORY ALGEBRA,NI,
BR,MATH022,ALGEBRA SKILLS,NI,
BR,MATH025,ELEMENTARY ALGEBRA,NI,
BR,MATH035,GEOMETRY,NI,
BR,MATH045,MATH STRATEGIES FOR SUCCESS,NI,
BR,MATH132,INTRODUCTION TO DATA SCIENCE + APPLIED STATISTICS,NI,
BR,MATH136,MATHEMATICS FOR THE LIBERAL ARTS,NI,
BR,MATH137,FINITE MATHEMATICS,NI,
BR,MATH145,ALGEBRAIC MODELING,NI,
BR,MATH146,ADVANCED TOPICS IN MATHEMATICS FOR THE LIBERAL ART,NI,
BR,MATH153,PRE-CALCULUS MATHEMATICS,NI,
BR,MATH156,MATHEMATICS FOR MANAGEMENT AND THE SOCIAL SCIENCES,NI,
BR,MATH161,TECHNICAL MATHEMATICS I,NI,
BR,MATH162,TECHNICAL MATHEMATICS II,NI,
BR,MATH295,SPECIAL PROJECT - MATHEMATICS,NI,
BR,MATH299,MATHEMATICS INTERNSHIP,NI,
BU,CIS136,WINDOWS OPERATING SYSTEMS I,CE,
BU,CIS158,CISCO FUNDAMENTALS OF WIRELESS LANs,CE,
BU,CIS201,CISCO INTERMEDIATE NETWORK SECURITY,CE,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,CE,
BU,MTH008,QUANTITATIVE REASONING CLINIC,CE,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,CE,
BU,MTH016,PRECALCULUS A CLINIC,CE,
BU,MTH017,PRECALCULUS B CLINIC,CE,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,CE,
BU,MTH055,PRE-ALGEBRA,CE,
BU,MTH075,ELEMENTARY ALGEBRA,CE,
BU,MTH084,THINKING ALGEBRAICALLY LAB,CE,
BU,MTH085,THINKING ALGEBRAICALLY,CE,
BU,MTH095,INTERMEDIATE ALGEBRA,CE,
BU,CIS119,VISUAL PROGRAMMING,KE,
BU,CIS129,MS WORD TECHNIQUES,KE,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,KE,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,KE,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,KE,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,KE,
BU,MTH008,QUANTITATIVE REASONING CLINIC,KE,
BU,MTH012,COLLEGE ALGEBRA CLINIC,KE,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,KE,
BU,MTH016,PRECALCULUS A CLINIC,KE,
BU,MTH017,PRECALCULUS B CLINIC,KE,
BU,MTH030,Accelerated Precalculus Clinic,KE,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,KE,
BU,MTH055,PRE-ALGEBRA,KE,
BU,MTH075,ELEMENTARY ALGEBRA,KE,
BU,MTH084,THINKING ALGEBRAICALLY LAB,KE,
BU,MTH085,THINKING ALGEBRAICALLY,KE,
BU,MTH095,INTERMEDIATE ALGEBRA,KE,
BU,MTH280,BIOMETRY,KE,
BU,CIS119,VISUAL PROGRAMMING,FD,
BU,CIS129,MS WORD TECHNIQUES,FD,
BU,CIS141,MICROSOFT OFFICE FUNDAMENTALS,FD,
BU,CIS151,CISCO NETWORK ROUTING FUNDAMENTALS,FD,
BU,CIS152,CISCO SWITCHING BASICS AND INTERMEDIATE ROUTING,FD,
BU,CIS157,CISCO WAN TECHNOLOGIES,FD,
BU,CIS250,CISCO ROUTING CONFIGUATION,FD,
BU,CIS251,CISCO REMOTE ACCESS NETWORK,FD,
BU,CIS252,CISCO MULTI-LAYER SWITCHING,FD,
BU,CIS253,CISCO NETWORK TROUBLESHOOTING,FD,
BU,CSE222,ADVANCED PROGRAMMING WORKSHOP I,FD,
BU,CSE223,ADVANCED PROGRAMMING WORKSHOP II,FD,
BU,MTH008,QUANTITATIVE REASONING CLINIC,FD,
BU,MTH012,COLLEGE ALGEBRA CLINIC,FD,
BU,MTH016,PRECALCULUS A CLINIC,FD,
BU,MTH017,PRECALCULUS B CLINIC,FD,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,FD,
BU,MTH055,PRE-ALGEBRA,FD,
BU,MTH075,ELEMENTARY ALGEBRA,FD,
BU,MTH084,THINKING ALGEBRAICALLY LAB,FD,
BU,MTH085,THINKING ALGEBRAICALLY,FD,
BU,MTH095,INTERMEDIATE ALGEBRA,FD,
BU,CIS115,INTRODUCTION TO MICROCOMPUTERS,MO,
BU,CIS119,VISUAL PROGRAMMING,MO,
BU,CIS129,MS WORD TECHNIQUES,MO,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,MO,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,MO,
BU,CIS206,APPLICATION PROGRAMMING IN C,MO,
BU,CIS227,DATA STRUCTURES,MO,
BU,CIS228,INTRODUCTION TO COMPUTER SCIENCE II,MO,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,MO,
BU,MTH008,QUANTITATIVE REASONING CLINIC,MO,
BU,MTH012,COLLEGE ALGEBRA CLINIC,MO,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,MO,
BU,MTH016,PRECALCULUS A CLINIC,MO,
BU,MTH017,PRECALCULUS B CLINIC,MO,
BU,MTH030,Accelerated Precalculus Clinic,MO,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,MO,
BU,MTH055,PRE-ALGEBRA,MO,
BU,MTH075,ELEMENTARY ALGEBRA,MO,
BU,MTH084,THINKING ALGEBRAICALLY LAB,MO,
BU,MTH085,THINKING ALGEBRAICALLY,MO,
BU,MTH095,INTERMEDIATE ALGEBRA,MO,
BU,MTH111,TRIGONOMETRY,MO,
BU,MTH126,APPLIED CALCULUS FOR EET,MO,
BU,MTH127,INTERMEDIATE ALGEBRA,MO,
BU,CIS119,VISUAL PROGRAMMING,NU,
BU,CIS129,MS WORD TECHNIQUES,NU,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,NU,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,NU,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,NU,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,NU,
BU,MTH008,QUANTITATIVE REASONING CLINIC,NU,
BU,MTH012,COLLEGE ALGEBRA CLINIC,NU,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,NU,
BU,MTH016,PRECALCULUS A CLINIC,NU,
BU,MTH017,PRECALCULUS B CLINIC,NU,
BU,MTH030,Accelerated Precalculus Clinic,NU,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,NU,
BU,MTH055,PRE-ALGEBRA,NU,
BU,MTH075,ELEMENTARY ALGEBRA,NU,
BU,MTH084,THINKING ALGEBRAICALLY LAB,NU,
BU,MTH085,THINKING ALGEBRAICALLY,NU,
BU,MTH095,INTERMEDIATE ALGEBRA,NU,
BU,MTH126,APPLIED CALCULUS FOR EET,NU,
BU,MTH127,INTERMEDIATE ALGEBRA,NU,
BU,CIS118,INTRODUCTION TO MICROSOFT OFFICE,RO,
BU,CIS119,VISUAL PROGRAMMING,RO,
BU,CIS129,MS WORD TECHNIQUES,RO,
BU,MTH012,COLLEGE ALGEBRA CLINIC,RO,
BU,MTH095,INTERMEDIATE ALGEBRA,RO,
BU,CIS115,INTRODUCTION TO MICROCOMPUTERS,RI,
BU,CIS119,VISUAL PROGRAMMING,RI,
BU,CIS129,MS WORD TECHNIQUES,RI,
BU,CIS138,INTRODUCTION TO OPERATING SYSTEMS,RI,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,RI,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,RI,
BU,CIS158,CISCO FUNDAMENTALS OF WIRELESS LANs,RI,
BU,CIS159,COMPUTER/NETWORK SECURITY,RI,
BU,CIS201,CISCO INTERMEDIATE NETWORK SECURITY,RI,
BU,CIS206,APPLICATION PROGRAMMING IN C,RI,
BU,CIS208,INTRO TO CYBERSECURITY,RI,
BU,CIS215,PENETRATION TESTING FUNDAMENTALS,RI,
BU,CIS227,DATA STRUCTURES,RI,
BU,CIS228,INTRODUCTION TO COMPUTER SCIENCE II,RI,
BU,CSE112,INTRO TO COMPUTER SCIENCE II,RI,
BU,CSE115,INTRODUCTION TO DATA SCIENCE,RI,
BU,CSE220,INTRODUCTION TO LINUX,RI,
BU,CSE223,ADVANCED PROGRAMMING WORKSHOP II,RI,
BU,CSE224,ADVANCED PROGRAMMING WORKSHOP III,RI,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,RI,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,RI,
BU,MTH008,QUANTITATIVE REASONING CLINIC,RI,
BU,MTH012,COLLEGE ALGEBRA CLINIC,RI,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,RI,
BU,MTH016,PRECALCULUS A CLINIC,RI,
BU,MTH017,PRECALCULUS B CLINIC,RI,
BU,MTH030,Accelerated Precalculus Clinic,RI,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,RI,
BU,MTH055,PRE-ALGEBRA,RI,
BU,MTH075,ELEMENTARY ALGEBRA,RI,
BU,MTH084,THINKING ALGEBRAICALLY LAB,RI,
BU,MTH085,THINKING ALGEBRAICALLY,RI,
BU,MTH095,INTERMEDIATE ALGEBRA,RI,
BU,MTH111,TRIGONOMETRY,RI,
BU,MTH126,APPLIED CALCULUS FOR EET,RI,
BU,MTH127,INTERMEDIATE ALGEBRA,RI,
BU,CIS119,VISUAL PROGRAMMING,FM,
BU,CIS129,MS WORD TECHNIQUES,FM,
BU,CIS141,MICROSOFT OFFICE FUNDAMENTALS,FM,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,FM,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,FM,
BU,CSE150,INTRODUCTION TO JAVA,FM,
BU,CSE222,ADVANCED PROGRAMMING WORKSHOP I,FM,
BU,CSE223,ADVANCED PROGRAMMING WORKSHOP II,FM,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,FM,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,FM,
BU,MTH008,QUANTITATIVE REASONING CLINIC,FM,
BU,MTH012,COLLEGE ALGEBRA CLINIC,FM,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,FM,
BU,MTH016,PRECALCULUS A CLINIC,FM,
BU,MTH017,PRECALCULUS B CLINIC,FM,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,FM,
BU,MTH055,PRE-ALGEBRA,FM,
BU,MTH075,ELEMENTARY ALGEBRA,FM,
BU,MTH084,THINKING ALGEBRAICALLY LAB,FM,
BU,MTH085,THINKING ALGEBRAICALLY,FM,
BU,MTH095,INTERMEDIATE ALGEBRA,FM,
BU,CIS119,VISUAL PROGRAMMING,RM,
BU,CIS129,MS WORD TECHNIQUES,RM,
BU,CIS136,WINDOWS OPERATING SYSTEMS I,RM,
BU,CIS150,NETWORKING FUNDAMENTALS,RM,
BU,CIS151,CISCO NETWORK ROUTING FUNDAMENTALS,RM,
BU,CIS152,CISCO SWITCHING BASICS AND INTERMEDIATE ROUTING,RM,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,RM,
BU,CIS157,CISCO WAN TECHNOLOGIES,RM,
BU,CIS158,CISCO FUNDAMENTALS OF WIRELESS LANs,RM,
BU,CIS159,COMPUTER/NETWORK SECURITY,RM,
BU,CIS165,NETWORK AND SYSTEMS ADMINISTRATION,RM,
BU,CIS200,FUNDAMENTALS OF NETWORK SECURITY,RM,
BU,CIS201,CISCO INTERMEDIATE NETWORK SECURITY,RM,
BU,CIS218,ETHICAL HACKING FUNDAMENTALS,RM,
BU,CIS250,CISCO ROUTING CONFIGUATION,RM,
BU,CIS251,CISCO REMOTE ACCESS NETWORK,RM,
BU,CIS252,CISCO MULTI-LAYER SWITCHING,RM,
BU,CIS253,CISCO NETWORK TROUBLESHOOTING,RM,
BU,CSE230,INTRO TO OBJECT-ORIENTED GRAPHICS PROG GAME DEV I,RM,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,RM,
BU,MTH012,COLLEGE ALGEBRA CLINIC,RM,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,RM,
BU,MTH016,PRECALCULUS A CLINIC,RM,
BU,MTH017,PRECALCULUS B CLINIC,RM,
BU,MTH030,Accelerated Precalculus Clinic,RM,
BU,MTH084,THINKING ALGEBRAICALLY LAB,RM,
BU,CIS111,PROGRAMMING FUNDAMENTALS,NI,
BU,CIS119,VISUAL PROGRAMMING,NI,
BU,CIS129,MS WORD TECHNIQUES,NI,
BU,CIS131,MS EXCEL TECHNIQUES,NI,
BU,CIS132,MS ACCESS TECHNIQUES AND PROGRAMMING,NI,
BU,CIS135,INTRODUCTION TO WINDOWS AND NETWORKING,NI,
BU,CIS136,WINDOWS OPERATING SYSTEMS I,NI,
BU,CIS139,INTRODUCTION TO PYTHON,NI,
BU,CIS140,INTERNET LITERACY,NI,
BU,CIS141,MICROSOFT OFFICE FUNDAMENTALS,NI,
BU,CIS150,NETWORKING FUNDAMENTALS,NI,
BU,CIS151,CISCO NETWORK ROUTING FUNDAMENTALS,NI,
BU,CIS152,CISCO SWITCHING BASICS AND INTERMEDIATE ROUTING,NI,
BU,CIS155,FUNDAMENTALS OF WEB DESIGN,NI,
BU,CIS156,FUNDAMENTALS OF UNIX AND LINUX,NI,
BU,CIS157,CISCO WAN TECHNOLOGIES,NI,
BU,CIS159,COMPUTER/NETWORK SECURITY,NI,
BU,CIS160,"ADVANCE CLOUD SYSTEMS, DEVOPS + SYSTEMS",NI,
BU,CIS181,INTRODUCTION TO MS WINDOWS,NI,
BU,CIS184,INTRODUCTION TO MS EXCEL,NI,
BU,CIS185,INTRODUCTION TO MS WORD FOR WINDOWS,NI,
BU,CIS186,INTRODUCTION TO POWERPOINT,NI,
BU,CIS201,CISCO INTERMEDIATE NETWORK SECURITY,NI,
BU,CIS204,COBOL TECHNIQUES,NI,
BU,CIS217,BUSINESS SYSTEMS ANALYSIS AND DESIGN II,NI,
BU,CIS220,ADVANCED VISUAL BASIC,NI,
BU,CIS227,DATA STRUCTURES,NI,
BU,CIS228,INTRODUCTION TO COMPUTER SCIENCE II,NI,
BU,CIS250,CISCO ROUTING CONFIGUATION,NI,
BU,CIS251,CISCO REMOTE ACCESS NETWORK,NI,
BU,CIS252,CISCO MULTI-LAYER SWITCHING,NI,
BU,CIS253,CISCO NETWORK TROUBLESHOOTING,NI,
BU,CIS291,COMPUTER SCIENCE SPECIAL PROJECTS,NI,
BU,CIS292,COMPUTER SCIENCE SPECIAL PROJECTS,NI,
BU,CIS293,COMPUTER SCIENCE SPECIAL PROJECTS,NI,
BU,CSE115,INTRODUCTION TO DATA SCIENCE,NI,
BU,CSE150,INTRODUCTION TO JAVA,NI,
BU,CSE213,DATABASE SYSTEMS,NI,
BU,CSE220,INTRODUCTION TO LINUX,NI,
BU,CSE222,ADVANCED PROGRAMMING WORKSHOP I,NI,
BU,CSE223,ADVANCED PROGRAMMING WORKSHOP II,NI,
BU,CSE224,ADVANCED PROGRAMMING WORKSHOP III,NI,
BU,MTH007,INTRODUCTION TO STATISTICS CLINIC,NI,
BU,MTH008,QUANTITATIVE REASONING CLINIC,NI,
BU,MTH012,COLLEGE ALGEBRA CLINIC,NI,
BU,MTH013,MODERN COLLEGE MATHEMATICS CLINIC,NI,
BU,MTH016,PRECALCULUS A CLINIC,NI,
BU,MTH017,PRECALCULUS B CLINIC,NI,
BU,MTH030,Accelerated Precalculus Clinic,NI,
BU,MTH032,COLLEGE ALGEBRA FOR BUSINESS CLINIC,NI,
BU,MTH055,PRE-ALGEBRA,NI,
BU,MTH075,ELEMENTARY ALGEBRA,NI,
BU,MTH084,THINKING ALGEBRAICALLY LAB,NI,
BU,MTH085,THINKING ALGEBRAICALLY,NI,
BU,MTH095,INTERMEDIATE ALGEBRA,NI,
BU,MTH104,BUSINESS MATHEMATICS,NI,
BU,MTH108,QUANTITATIVE REASONING,NI,
BU,MTH111,TRIGONOMETRY,NI,
BU,MTH112,COLLEGE ALGEBRA,NI,
BU,MTH113,MODERN COLLEGE MATHEMATICS I,NI,
BU,MTH116,PRECALCULUS A,NI,
BU,MTH117,PRECALCULUS B,NI,
BU,MTH126,APPLIED CALCULUS FOR EET,NI,
BU,MTH127,INTERMEDIATE ALGEBRA,NI,
