"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"SA","FNA101","ART HISTORY I","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA101.202409.syl.pdf"
"SA","FNA102","ART HISTORY II","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA102.202409.syl.pdf"
"SA","FNA110","CREATIVE PRINCIPLES OF FLAMEWORKING","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA110.202409.syl.pdf"
"SA","FNA115","GLASS SURVEY I: STUDIO TECHNIQUES","2019/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA115.201909.syl.pdf"
"SA","FNA120","COLD GLASS ASSEMBLAGE AND SURFACE TREATMENT","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA120.202409.syl.pdf"
"SA","FNA150","GLASSBLOWING I","2009/09","MS Word","https://njtransfer.org/artweb/artup/SA.FNA150.200909.syl.docx"
"SA","FNA210","SCULPTURAL APPROACHES TO FLAMEWORKED GLASS","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA210.202409.syl.pdf"
"SA","FNA221","KILN TECHNIQUES","2019/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA221.201909.syl.pdf"
"SA","FNA222","KILN CASTING AND PATE DE VERRE","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA222.202409.syl.pdf"
"SA","FNA230","INDIVIDUAL PROJECTS IN GLASS","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.FNA230.202409.syl.pdf"
"SA","FNA250","GLASSBLOWING II","2009/06","MS Word","https://njtransfer.org/artweb/artup/SA.FNA250.200906.syl.docx"
"SA","FNA255","HOT GLASS CASTING","2011/02","MS Word","https://njtransfer.org/artweb/artup/SA.FNA255.201102.syl.docx"
"SA","FPT101","INTRODUCTION TO FOOD PROCESSING","2010/02","Text/ASCII","https://njtransfer.org/artweb/artup/SA.FPT101.201002.syl.txt"
"SA","FPT210","FOOD PACKAGING","2010/02","Text/ASCII","https://njtransfer.org/artweb/artup/SA.FPT210.201002.syl.txt"
"SA","FRE101","ELEMENTARY FRENCH I","2019/09","PDF","https://njtransfer.org/artweb/artup/SA.FRE101.201909.syl.pdf"
"SA","GEO101","WORLD REGIONAL GEOGRAPHY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/SA.GEO101.200109.syl.txt"
"SA","HIS101","WESTERN CIVILIZATION I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/SA.HIS101.200109.syl.txt"
"SA","HIS102","WESTERN CIVILIZATION II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/SA.HIS102.200109.syl.txt"
"SA","HIS161","WORLD HISTORY I","2010/02","Text/ASCII","https://njtransfer.org/artweb/artup/SA.HIS161.201002.syl.txt"
"SA","HIS162","WORLD HISTORY II","2010/02","Text/ASCII","https://njtransfer.org/artweb/artup/SA.HIS162.201002.syl.txt"
"SA","HIS201","UNITED STATES HISTORY I","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.HIS201.202409.syl.pdf"
"SA","HIS202","UNITED STATES HISTORY II","2024/09","PDF","https://njtransfer.org/artweb/artup/SA.HIS202.202409.syl.pdf"
"SA","HLH130","NURSING MATH","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH130.201309.syl.doc"
"SA","HLH134","INTRODUCTION TO NURSING","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH134.201309.syl.doc"
"SA","HLH141","INTRODUCTION TO ALLIED HEALTH AND NURSING","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH141.201309.syl.doc"
"SA","HLH170","PHARMACOLOGY","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH170.201309.syl.docx"
"SA","HLH178","NURSING FUNDAMENTALS","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH178.201309.syl.doc"
"SA","HLH179","FUNDAMENTALS PRACTICUM","2010/02","Text/ASCII","https://njtransfer.org/artweb/artup/SA.HLH179.201002.syl.txt"
"SA","HLH188","MEDICAL SURGICAL NURSING","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH188.201309.syl.docx"
"SA","HLH189","MEDICAL SURGICAL NURSING PRACTICUM","2013/09","MS Word","https://njtransfer.org/artweb/artup/SA.HLH189.201309.syl.docx"
